org_id,name,name_simple,country_code,country_name,org_type,org_type_code,source_dataset,source_url
TZ-COA-44,Ministry of Industry and Trade (Tanzania),Ministry of Industry and Trade,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-45,National Audit Office of Tanzania (Tanzania),National Audit Office of Tanzania,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-46,"Ministry of Education, Science and Technology (Tanzania)","Ministry of Education, Science and Technology",TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-47,RAS Simiyu (Tanzania),RAS Simiyu,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-48,"Ministry of Land, Housing and Human Settlement Development (Tanzania)","Ministry of Land, Housing and Human Settlement Development",TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-49,Ministry of Water and Irrigation (Tanzania),Ministry of Water and Irrigation,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-50,Ministry of Finance (Tanzania),Ministry of Finance,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-51,Ministry of Home Affairs (Tanzania),Ministry of Home Affairs,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-52,Ministry of Health (Tanzania),Ministry of Health,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-53,"Ministry of Community Development, Gender, Women and Special Groups (Tanzania)","Ministry of Community Development, Gender, Women and Special Groups",TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-54,RAS Njombe (Tanzania),RAS Njombe,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-55,Commission for Human Rights and Good Governance (Tanzania),Commission for Human Rights and Good Governance,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-56,President Office - Regional Administration and Local Government Authorities (Tanzania),President Office - Regional Administration and Local Government Authorities,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-57,Ministry of Defence and National Service (Tanzania),Ministry of Defence and National Service,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-58,Ministry of Energy (Tanzania),Ministry of Energy,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-59,Law Reform Commission (Tanzania),Law Reform Commission,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-60,Ministry of Industry and Trade - Trade (Tanzania),Ministry of Industry and Trade - Trade,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-61,National Electoral Commission (Tanzania),National Electoral Commission,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-62,Ministry of Works and Transport - Transport (Tanzania),Ministry of Works and Transport - Transport,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-63,RAS Geita (Tanzania),RAS Geita,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-64,Ministry of Livestock Development and Fisheries - Fisheries (Tanzania),Ministry of Livestock Development and Fisheries - Fisheries,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-65,"PMO - Labour, Youth, Employment and Persons with Disability (Tanzania)","PMO - Labour, Youth, Employment and Persons with Disability",TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-66,President's Office - Planning Commission (Tanzania),President's Office - Planning Commission,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-67,Public Service Recruitment Secretariat (Tanzania),Public Service Recruitment Secretariat,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-68,"Ministry of Information, Communication and Information Technology (Tanzania)","Ministry of Information, Communication and Information Technology",TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-69,Ministry of Natural Resources and Tourism (Tanzania),Ministry of Natural Resources and Tourism,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-70,RAS Arusha (Tanzania),RAS Arusha,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-71,RAS Coast (Tanzania),RAS Coast,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-72,RAS Dodoma (Tanzania),RAS Dodoma,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-73,RAS Iringa (Tanzania),RAS Iringa,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-74,RAS Kigoma (Tanzania),RAS Kigoma,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-75,RAS Kilimanjaro (Tanzania),RAS Kilimanjaro,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-76,RAS Lindi (Tanzania),RAS Lindi,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-77,RAS Mara (Tanzania),RAS Mara,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-78,RAS Mbeya (Tanzania),RAS Mbeya,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-79,RAS Morogoro (Tanzania),RAS Morogoro,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-80,RAS Mtwara (Tanzania),RAS Mtwara,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-81,RAS Mwanza (Tanzania),RAS Mwanza,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-82,RAS Ruvuma (Tanzania),RAS Ruvuma,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-83,RAS Shinyanga (Tanzania),RAS Shinyanga,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-84,RAS Singida (Tanzania),RAS Singida,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-85,RAS Tabora (Tanzania),RAS Tabora,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-86,RAS Tanga (Tanzania),RAS Tanga,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-87,RAS Kegera (Tanzania),RAS Kegera,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-88,RAS Dar es Salaam (Tanzania),RAS Dar es Salaam,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-89,RAS Rukqa (Tanzania),RAS Rukqa,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-90,RAS Songwe (Tanzania),RAS Songwe,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-91,Drug Control and Enforcement Authority (Tanzania),Drug Control and Enforcement Authority,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-92,Tanzania Commission for AIDS (Tanzania),Tanzania Commission for AIDS,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-93,Immigration Services Department (Tanzania),Immigration Services Department,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-94,Publuc Service Commission (Tanzania),Publuc Service Commission,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-95,RAS Manyara (Tanzania),RAS Manyara,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-96,"Ministry of Culture, Arts and Sports (Tanzania)","Ministry of Culture, Arts and Sports",TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-98,Ministry of Works and Transport - Works (Tanzania),Ministry of Works and Transport - Works,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-99,Ministry of Livestock Development and Fisheries - Livestock (Tanzania),Ministry of Livestock Development and Fisheries - Livestock,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
TZ-COA-100,Ministry of Minerals (Tanzania),Ministry of Minerals,TZ,Tanzania,Government,10,2023/2024 Budget,https://mof.go.tz/uploads/documents/en-1693215971-Vol%20II%20Recurrent%20Expenditure%20As%20Passed%202023.24.pdf
UG-COA-001,Office of the President (Uganda),Office of the President,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-002,State House (Uganda),State House,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-003,Office of the Prime Minister (Uganda),Office of the Prime Minister,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-004,Ministry of Defence (Uganda),Ministry of Defence,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-005,Ministry of Public Service (Uganda),Ministry of Public Service,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-006,Ministry of Foreign Affairs (Uganda),Ministry of Foreign Affairs,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-007,Ministry of Justice and Constitutional Affairs (Uganda),Ministry of Justice and Constitutional Affairs,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-008,"Ministry of Finance, Planning and Economic Development (Uganda)","Ministry of Finance, Planning and Economic Development",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-009,Ministry of Internal Affairs (Uganda),Ministry of Internal Affairs,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-010,"Ministry of Agriculture, Animal Industry and Fisheries (Uganda)","Ministry of Agriculture, Animal Industry and Fisheries",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-011,Ministry of Local Government (Uganda),Ministry of Local Government,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-012,"Ministry of Lands, Housing & Urban Development (Uganda)","Ministry of Lands, Housing & Urban Development",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-013,Ministry of Education and Sports (Uganda),Ministry of Education and Sports,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-014,Ministry of Health (Uganda),Ministry of Health,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-015,"Ministry of Trade, Industry and Co-operatives (Uganda)","Ministry of Trade, Industry and Co-operatives",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-016,Ministry of Works and Transport (Uganda),Ministry of Works and Transport,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-017,Ministry of Energy and Mineral Development (Uganda),Ministry of Energy and Mineral Development,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-018,"Ministry of Gender, Labour and Social Development (Uganda)","Ministry of Gender, Labour and Social Development",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-019,Ministry of Water and Environment (Uganda),Ministry of Water and Environment,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-020,"Ministry of Information, and Communications Technology (Uganda)","Ministry of Information, and Communications Technology",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-021,Ministry of East African Community Affairs (Uganda),Ministry of East African Community Affairs,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-022,"Ministry of Tourism, Wildlife and Antiquities (Uganda)","Ministry of Tourism, Wildlife and Antiquities",UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-023,Ministry of Kampala Capital City and Metropolitan Affairs (Uganda),Ministry of Kampala Capital City and Metropolitan Affairs,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-101,Judiciary (Courts of Judicature) (Uganda),Judiciary (Courts of Judicature),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-102,Electoral Commission (EC) (Uganda),Electoral Commission (EC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-103,Inspectorate of Government (IG) (Uganda),Inspectorate of Government (IG),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-104,Parliamentary Commission (PARL) (Uganda),Parliamentary Commission (PARL),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-105,Law Reform Commission (LRC) (Uganda),Law Reform Commission (LRC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-106,Uganda Human Rights Commission (UHRC) (Uganda),Uganda Human Rights Commission (UHRC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-107,Uganda Aids Commission (UAC) (Uganda),Uganda Aids Commission (UAC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-108,National Planning Authority (NPA) (Uganda),National Planning Authority (NPA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-109,Uganda National Meteorological Authority (UNMA) (Uganda),Uganda National Meteorological Authority (UNMA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-110,Uganda Industrial Research Institute (UIRI) (Uganda),Uganda Industrial Research Institute (UIRI),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-111,National Curriculum Development Centre (NCDC) (Uganda),National Curriculum Development Centre (NCDC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-112,Directorate of Ethics and Integrity (DEI) (Uganda),Directorate of Ethics and Integrity (DEI),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-113,Uganda National Roads Authority (UNRA) (Uganda),Uganda National Roads Authority (UNRA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-114,Uganda Cancer Institute (UCI) (Uganda),Uganda Cancer Institute (UCI),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-115,Uganda Heart Institute (UHI) (Uganda),Uganda Heart Institute (UHI),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-116,Uganda National Medical Stores (Uganda),Uganda National Medical Stores,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-117,Uganda Tourism Board (UTB) (Uganda),Uganda Tourism Board (UTB),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-118,Uganda Road Fund (RF) (Uganda),Uganda Road Fund (RF),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-119,Uganda Registration Services Bureau (URSB) (Uganda),Uganda Registration Services Bureau (URSB),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-120,National Citizenship and Immigration Control (NCIC) (Uganda),National Citizenship and Immigration Control (NCIC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-121,Dairy Development Authority (DDA) (Uganda),Dairy Development Authority (DDA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-122,Kampala Capital City Authority (KCCA) (Uganda),Kampala Capital City Authority (KCCA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-123,National Lotteries and Gaming Regulatory Board (Uganda),National Lotteries and Gaming Regulatory Board,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-124,Equal Opportunities Commission (Uganda),Equal Opportunities Commission,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-125,National Animal Genetic Resource Centre and Data Bank (NAGRC&DB) (Uganda),National Animal Genetic Resource Centre and Data Bank (NAGRC&DB),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-126,National Information Technology Authority (Uganda),National Information Technology Authority,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-127,Uganda Virus Research Institute (UVRI) (Uganda),Uganda Virus Research Institute (UVRI),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-128,Uganda National Examination Board (UNEB) (Uganda),Uganda National Examination Board (UNEB),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-129,Financial Intelligence Authority (FIA) (Uganda),Financial Intelligence Authority (FIA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-130,Treasury Operations (Uganda),Treasury Operations,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-131,Office of the Auditor General (OAG) (Uganda),Office of the Auditor General (OAG),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-132,Education Service Commission (ESC) (Uganda),Education Service Commission (ESC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-133,Directorate of Public Prosecution (DPP) (Uganda),Directorate of Public Prosecution (DPP),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-134,Health Service Commission (HSC) (Uganda),Health Service Commission (HSC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-135,Directorate of Government Analytical Laboratory (DGAL) (Uganda),Directorate of Government Analytical Laboratory (DGAL),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-136,Uganda Export Promotion Board (UEPB) (Uganda),Uganda Export Promotion Board (UEPB),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-137,National Identification and Registration Authority (NIRA) (Uganda),National Identification and Registration Authority (NIRA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-138,Uganda Investment Authority (UIA) (Uganda),Uganda Investment Authority (UIA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-139,Petroleum Authority of Uganda (PAU) (Uganda),Petroleum Authority of Uganda (PAU),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-141,Uganda Revenue Authority (URA) (Uganda),Uganda Revenue Authority (URA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-142,National Agricultural Research Organization (NARO) (Uganda),National Agricultural Research Organization (NARO),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-143,Uganda Bureau of Statistics (UBOS) (Uganda),Uganda Bureau of Statistics (UBOS),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-144,Uganda Police Force (Uganda),Uganda Police Force,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-145,Uganda Prisons Service (Uganda),Uganda Prisons Service,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-146,Public Service Commission (PSC) (Uganda),Public Service Commission (PSC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-147,Local Government Finance Commission (LGFC) (Uganda),Local Government Finance Commission (LGFC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-148,Judicial Service Commission (JSC) (Uganda),Judicial Service Commission (JSC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-149,National Population Council (Uganda),National Population Council,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-150,National Environment Management Authority (NEMA) (Uganda),National Environment Management Authority (NEMA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-151,Uganda Blood Transfusion Service (UBTS) (Uganda),Uganda Blood Transfusion Service (UBTS),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-152,National Agricultural Advisory Services (NAADS) (Uganda),National Agricultural Advisory Services (NAADS),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-153,Public Procurement & Disposal of Public Assets Authority (PPDA) (Uganda),Public Procurement & Disposal of Public Assets Authority (PPDA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-154,Uganda National Bureau of Standards (UNBS) (Uganda),Uganda National Bureau of Standards (UNBS),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-155,Cotton Development Organization (Uganda),Cotton Development Organization,UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-156,Uganda Land Commission (ULC) (Uganda),Uganda Land Commission (ULC),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-157,National Forestry Authority (NFA) (Uganda),National Forestry Authority (NFA),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-158,Internal Security Organization (ISO) (Uganda),Internal Security Organization (ISO),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
UG-COA-159,External Security Organization (ESO) (Uganda),External Security Organization (ESO),UG,Uganda,Government,10,2023/2024 Budget,https://budget.finance.go.ug/library/671
